Company Tickers,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,AMZN,AMZN,AMZN,AMZN,AMZN,AMZN,FB,FB,FB,FB,FB,FB,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,NFLX,NFLX,NFLX,NFLX,NFLX,NFLX
Stock Info,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close,High,Low,Open,Close,Volume,Adj Close
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2013-11-25,46.650001525878906,44.040000915527344,46.36000061035156,44.81999969482422,82565000,44.81999969482422,75.12428283691406,74.42857360839844,74.43142700195312,74.81999969482422,57327900.0,67.32901000976562,377.7900085449219,373.17999267578125,373.82000732421875,376.6400146484375,2972300,376.6400146484375,50.41857147216797,49.28714370727539,49.55714416503906,50.03428649902344,13984600.0,50.03428649902344,527.1221313476562,518.0280151367188,519.09912109375,523.4884643554688,3222700.0,523.4884643554688
2013-11-26,46.16999816894531,43.54999923706055,44.65999984741211,45.88999938964844,82016000,45.88999938964844,76.5914306640625,74.85713958740234,74.87428283691406,76.19999694824219,100345700.0,68.5708236694336,382.5,374.82000732421875,377.6099853515625,381.3699951171875,2724400,381.3699951171875,50.922855377197266,49.65285873413086,50.07143020629883,50.74285888671875,14683200.0,50.74285888671875,531.2813110351562,521.9920043945312,524.8248291015625,529.7347412109375,4568000.0,529.7347412109375
2013-11-27,46.66999816894531,45.529998779296875,45.970001220703125,46.4900016784668,44993000,46.4900016784668,78.0,76.19999694824219,76.61571502685547,77.9942855834961,90862100.0,70.18546295166016,387.0,382.6099853515625,383.5,386.7099914550781,2269700,386.7099914550781,51.978572845458984,50.505714416503906,51.01571273803711,51.78428649902344,16832900.0,51.78428649902344,534.5345458984375,530.530517578125,531.5465698242188,532.0870971679688,2244900.0,532.0870971679688
2013-11-29,47.209999084472656,46.5,46.75,47.0099983215332,22953900,47.0099983215332,79.76142883300781,78.2585678100586,78.49714660644531,79.43856811523438,79531900.0,71.48515319824219,394.1000061035156,388.6199951171875,389.1000061035156,393.6199951171875,2406000,393.6199951171875,52.5428581237793,51.85857009887695,52.00714111328125,52.25714111328125,8388100.0,52.25714111328125,533.8438720703125,530.2552490234375,531.6116333007812,530.3253173828125,2383200.0,530.3253173828125
2013-12-02,47.540000915527344,46.2599983215332,46.900001525878906,47.060001373291016,50774000,47.060001373291016,80.61856842041016,78.68856811523438,79.71428680419922,78.74714660644531,118136200.0,70.86294555664062,399.0,389.1000061035156,399.0,392.29998779296875,4714000,392.29998779296875,52.56571578979492,51.37285614013672,52.12571334838867,51.98857116699219,11675300.0,51.98857116699219,533.7086791992188,525.9058837890625,532.2872924804688,527.7677612304688,2743600.0,527.7677612304688
2013-12-03,47.20000076293945,46.290000915527344,46.75,46.72999954223633,32086000,46.72999954223633,80.91143035888672,79.66857147216797,79.75714111328125,80.9028549194336,112742000.0,72.8028335571289,390.95001220703125,383.1000061035156,390.1099853515625,384.6600036621094,3702900,384.6600036621094,51.939998626708984,50.92856979370117,51.698570251464844,51.84857177734375,13400800.0,51.84857177734375,532.2522583007812,525.0350341796875,526.0009765625,527.1571655273438,3348800.0,527.1571655273438
2013-12-04,48.77000045776367,46.2599983215332,46.459999084472656,48.619998931884766,60890000,48.619998931884766,81.31285858154297,80.11714172363281,80.78571319580078,80.71428680419922,94452400.0,72.63313293457031,389.69000244140625,381.489990234375,383.5,385.9599914550781,2355300,385.9599914550781,52.66428756713867,50.89285659790039,51.512855529785156,50.895713806152344,19395600.0,50.895713806152344,532.5225219726562,525.5255126953125,526.211181640625,529.61962890625,2380800.0,529.61962890625
2013-12-05,48.70000076293945,47.869998931884766,48.150001525878906,48.34000015258789,43855000,48.34000015258789,82.16285705566406,80.91571807861328,81.80714416503906,81.12857055664062,111895000.0,73.0059585571289,386.6499938964844,381.3699951171875,386.6499938964844,384.489990234375,1906500,384.489990234375,51.59000015258789,50.48428726196289,51.11428451538086,51.15142822265625,13793500.0,51.15142822265625,530.3603515625,526.071044921875,529.129150390625,529.19921875,2265100.0,529.19921875
2013-12-06,49.38999938964844,47.709999084472656,48.97999954223633,47.939998626708984,42938000,47.939998626708984,80.96428680419922,79.93856811523438,80.82714080810547,80.00285339355469,86088100.0,71.99295043945312,388.3500061035156,383.8299865722656,388.3500061035156,386.95001220703125,1984700,386.95001220703125,51.61857223510742,50.28571319580078,51.577144622802734,50.63428497314453,12075700.0,50.63428497314453,535.5355224609375,530.570556640625,535.430419921875,535.470458984375,2854700.0,535.470458984375
2013-12-09,48.970001220703125,47.7400016784668,48.09000015258789,48.84000015258789,36056000,48.84000015258789,81.36856842041016,80.12857055664062,80.12857055664062,80.91857147216797,80123400.0,72.8169937133789,388.2099914550781,382.57000732421875,388.1099853515625,384.8900146484375,2761800,384.8900146484375,51.40999984741211,50.51571273803711,50.73857116699219,50.810001373291016,11718700.0,50.810001373291016,541.6967163085938,534.5445556640625,536.031005859375,539.609619140625,2962200.0,539.609619140625
2013-12-10,50.77000045776367,48.540000915527344,48.63999938964844,50.25,68479000,50.25,81.12571716308594,80.17142486572266,80.51142883300781,80.79285430908203,69567400.0,72.70384979248047,389.05999755859375,383.0199890136719,383.739990234375,387.7799987792969,2736800,387.7799987792969,52.06285858154297,50.47428512573242,50.71428680419922,51.871429443359375,14089600.0,51.871429443359375,546.7017211914062,538.3633422851562,538.6135864257812,542.8728637695312,3704000.0,542.8728637695312
2013-12-11,50.77000045776367,49.0099983215332,50.54999923706055,49.380001068115234,65776000,49.380001068115234,81.56714630126953,79.9557113647461,81.0,80.19428253173828,89929700.0,72.16520690917969,388.9800109863281,382.0,387.3399963378906,382.19000244140625,2451300,382.19000244140625,53.022857666015625,51.7457160949707,52.0528564453125,51.99714279174805,20066900.0,51.99714279174805,546.2061767578125,538.1231079101562,544.2442626953125,539.1842041015625,3420100.0,539.1842041015625
2013-12-12,52.06999969482422,50.65999984741211,51.04999923706055,51.83000183105469,92723000,51.83000183105469,80.76285552978516,80.00428771972656,80.30571746826172,80.07714080810547,65572500.0,72.05980682373047,385.0,379.5,381.260009765625,381.25,2123700,381.25,53.5485725402832,51.93571472167969,51.952857971191406,53.33285903930664,21318500.0,53.33285903930664,542.0120239257812,535.0350341796875,540.3253173828125,535.5155029296875,3189800.0,535.5155029296875
2013-12-13,53.5,51.34000015258789,51.65999984741211,53.31999969482422,82641000,53.31999969482422,80.41143035888672,79.09571075439453,80.40714263916016,79.20428466796875,83205500.0,71.27433013916016,389.4200134277344,383.79998779296875,385.32000732421875,384.239990234375,3025000,384.239990234375,53.85714340209961,52.68714141845703,53.735713958740234,52.709999084472656,17854900.0,52.709999084472656,538.6836547851562,529.4744873046875,538.2382202148438,530.9259033203125,4320400.0,530.9259033203125
2013-12-16,54.5,52.90999984741211,53.25,53.810001373291016,85119000,53.810001373291016,80.37714385986328,79.28713989257812,79.28857421875,79.64286041259766,70648200.0,71.66897583007812,391.70001220703125,385.0,385.0299987792969,388.9700012207031,2251700,388.9700012207031,53.0,52.03571319580078,52.854286193847656,52.33000183105469,13911100.0,52.33000183105469,537.8828735351562,531.5365600585938,532.5325317382812,537.0270385742188,3200700.0,537.0270385742188
2013-12-17,55.18000030517578,54.2400016784668,54.7599983215332,54.86000061035156,78751000,54.86000061035156,79.91999816894531,79.05428314208984,79.40142822265625,79.28428649902344,57475600.0,71.34632110595703,391.3599853515625,386.5,390.6499938964844,387.6499938964844,2343900,387.6499938964844,53.9571418762207,52.32428741455078,52.39285659790039,53.5528564453125,18448500.0,53.5528564453125,540.9208984375,534.7247314453125,536.9469604492188,535.4654541015625,3068300.0,535.4654541015625
2013-12-18,55.88999938964844,53.75,54.86000061035156,55.56999969482422,76003000,55.56999969482422,78.77857208251953,76.97142791748047,78.52857208251953,78.68142700195312,141465800.0,70.80384063720703,396.29998779296875,383.1000061035156,389.2300109863281,395.9599914550781,3489100,395.9599914550781,53.85714340209961,52.35857009887695,53.408573150634766,53.748573303222656,19881400.0,53.748573303222656,543.0180053710938,530.050048828125,536.4614868164062,542.9179077148438,4416100.0,542.9179077148438
2013-12-19,55.189998626708984,53.95000076293945,54.33000183105469,55.04999923706055,89753200,55.04999923706055,78.57142639160156,77.67571258544922,78.5,77.77999877929688,80077200.0,69.99264526367188,397.2900085449219,392.6000061035156,394.2699890136719,395.19000244140625,2427200,395.19000244140625,54.26571273803711,53.33571243286133,53.4571418762207,53.81999969482422,13849500.0,53.81999969482422,546.5415649414062,540.080078125,540.9259033203125,543.6536254882812,3328000.0,543.6536254882812
2013-12-20,55.150001525878906,54.22999954223633,54.93000030517578,55.119998931884766,239824000,55.119998931884766,78.80142974853516,77.83142852783203,77.91857147216797,78.43142700195312,109103400.0,70.57884216308594,404.7200012207031,395.7799987792969,396.54998779296875,402.20001220703125,5033900,402.20001220703125,54.24142837524414,53.477142333984375,53.78571319580078,53.66714096069336,18817400.0,53.66714096069336,551.1361083984375,544.5445556640625,544.6947021484375,550.86083984375,6516600.0,550.86083984375
2013-12-23,58.31999969482422,55.45000076293945,55.5,57.77000045776367,98297000,57.77000045776367,81.53142547607422,80.394287109375,81.14286041259766,81.4414291381836,125326600.0,73.28750610351562,405.0,399.20001220703125,403.69000244140625,402.9200134277344,2659500,402.9200134277344,54.77571487426758,53.80428695678711,54.09857177734375,54.36857223510742,12624500.0,54.36857223510742,558.4584350585938,553.1130981445312,554.4744873046875,558.1080932617188,3439700.0,558.1080932617188
2013-12-24,58.58000183105469,56.90999984741211,58.27000045776367,57.959999084472656,46617800,57.959999084472656,81.6971435546875,80.8614273071289,81.41285705566406,81.09571075439453,41888700.0,72.97638702392578,403.7200012207031,396.3699951171875,402.5199890136719,399.20001220703125,1380400,399.20001220703125,54.8514289855957,53.92571258544922,54.394287109375,54.05571365356445,5577600.0,54.05571365356445,558.1781616210938,554.6046142578125,558.0430297851562,556.4765014648438,1466900.0,556.4765014648438
2013-12-26,58.380001068115234,57.369998931884766,58.31999969482422,57.72999954223633,55101000,57.72999954223633,81.35713958740234,80.48285675048828,81.15714263916016,80.55714416503906,51002000.0,72.49173736572266,404.5199890136719,396.80999755859375,401.7900085449219,404.3900146484375,1868500,404.3900146484375,54.415714263916016,53.689998626708984,54.01571273803711,53.84714126586914,12268900.0,53.84714126586914,560.06005859375,554.89990234375,557.5625610351562,559.289306640625,2672900.0,559.289306640625
2013-12-27,57.68000030517578,55.25,57.47999954223633,55.439998626708984,60466000,55.439998626708984,80.62999725341797,79.92857360839844,80.54571533203125,80.01285552978516,56471100.0,72.00192260742188,405.6300048828125,396.25,404.6499938964844,398.0799865722656,1986900,398.0799865722656,54.10714340209961,52.25857162475586,53.87285614013672,52.5,16948400.0,52.5,560.70068359375,557.0270385742188,560.560546875,559.759765625,3136200.0,559.759765625
2013-12-30,55.18000030517578,53.43000030517578,54.93000030517578,53.709999084472656,68307000,53.709999084472656,80.01285552978516,78.9028549194336,79.63714599609375,79.2171401977539,63407400.0,71.28590393066406,399.9200134277344,392.45001220703125,399.4100036621094,393.3699951171875,2487100,393.3699951171875,52.79142761230469,51.29142761230469,52.51714324951172,52.42714309692383,15075200.0,52.42714309692383,560.810791015625,555.0650634765625,560.730712890625,555.2852783203125,2469700.0,555.2852783203125
2013-12-31,54.86000061035156,53.90999984741211,54.119998931884766,54.650001525878906,43076200,54.650001525878906,80.18285369873047,79.14286041259766,79.16714477539062,80.14571380615234,55771100.0,72.12151336669922,398.8299865722656,393.79998779296875,394.5799865722656,398.7900085449219,1996500,398.7900085449219,52.735713958740234,51.9471435546875,52.21428680419922,52.5957145690918,10516800.0,52.5957145690918,561.06103515625,553.6836547851562,556.6766967773438,560.9158935546875,2713000.0,560.9158935546875
2014-01-02,55.220001220703125,54.189998626708984,54.83000183105469,54.709999084472656,43195500,54.709999084472656,79.57571411132812,78.86000061035156,79.38285827636719,79.01856994628906,58671200.0,71.1072006225586,399.3599853515625,394.0199890136719,398.79998779296875,397.9700012207031,2137800,397.9700012207031,52.51142883300781,51.5428581237793,52.40142822265625,51.83142852783203,12325600.0,51.83142852783203,559.4344482421875,554.6846923828125,558.2882690429688,557.1171264648438,3639100.0,557.1171264648438
2014-01-03,55.650001525878906,54.529998779296875,55.02000045776367,54.560001373291016,38246200,54.560001373291016,79.0999984741211,77.20428466796875,78.9800033569336,77.2828598022461,98116900.0,69.5452880859375,402.7099914550781,396.2200012207031,398.2900085449219,396.44000244140625,2210200,396.44000244140625,52.4957160949707,51.842857360839844,52.0,51.871429443359375,10817100.0,51.871429443359375,559.0240478515625,553.0180053710938,558.0580444335938,553.0530395507812,3330000.0,553.0530395507812
2014-01-06,57.2599983215332,54.04999923706055,54.41999816894531,57.20000076293945,68852600,57.20000076293945,78.11428833007812,76.22856903076172,76.77857208251953,77.70428466796875,103152700.0,69.92451477050781,397.0,388.4200134277344,395.8500061035156,393.6300048828125,3170600,393.6300048828125,52.04428482055664,50.47571563720703,51.88999938964844,51.36714172363281,15501500.0,51.36714172363281,559.989990234375,553.7738037109375,557.0620727539062,559.21923828125,3535000.0,559.21923828125
2014-01-07,58.54999923706055,57.220001220703125,57.70000076293945,57.91999816894531,77207400,57.91999816894531,77.9942855834961,76.84571075439453,77.76000213623047,77.14857482910156,79302300.0,69.4244384765625,398.4700012207031,394.2900085449219,395.0400085449219,398.0299987792969,1916000,398.0299987792969,49.698570251464844,48.15285873413086,49.68428421020508,48.5,36167600.0,48.5,570.4154052734375,561.14111328125,563.0630493164062,570.0,5100000.0,570.0
2014-01-08,58.40999984741211,57.22999954223633,57.599998474121094,58.22999954223633,56682400,58.22999954223633,77.93714141845703,76.9557113647461,76.97285461425781,77.63714599609375,64632400.0,69.86410522460938,403.0,396.0400085449219,398.4700012207031,401.9200134277344,2316500,401.9200134277344,49.42571258544922,48.07428741455078,48.104286193847656,48.71285629272461,20001100.0,48.71285629272461,574.2342529296875,567.2122192382812,573.5735473632812,571.1861572265625,4480500.0,571.1861572265625
2014-01-09,58.959999084472656,56.650001525878906,58.650001525878906,57.220001220703125,92253300,57.220001220703125,78.12285614013672,76.47856903076172,78.11428833007812,76.64571380615234,69787200.0,68.97193908691406,406.8900146484375,398.44000244140625,403.7099914550781,401.010009765625,2103000,401.010009765625,49.13999938964844,47.85714340209961,48.82428741455078,48.150001525878906,17007200.0,48.150001525878906,572.6826782226562,563.3433227539062,572.2922973632812,565.6856689453125,4164800.0,565.6856689453125
2014-01-10,58.29999923706055,57.060001373291016,57.130001068115234,57.939998626708984,42449500,57.939998626708984,77.25714111328125,75.87285614013672,77.11856842041016,76.13428497314453,76244000.0,68.5116958618164,403.760009765625,393.79998779296875,402.5299987792969,397.6600036621094,2679500,397.6600036621094,48.37714385986328,47.218570709228516,48.29571533203125,47.448570251464844,16237900.0,47.448570251464844,570.110107421875,561.6867065429688,570.110107421875,565.6556396484375,4282700.0,565.6556396484375
2014-01-13,58.25,55.380001068115234,57.90999984741211,55.90999984741211,63010900,55.90999984741211,77.5,75.6971435546875,75.70143127441406,76.5328598022461,94623200.0,68.87035369873047,399.7799987792969,388.45001220703125,397.9800109863281,390.9800109863281,2844900,390.9800109863281,49.810001373291016,47.30428695678711,47.30428695678711,48.11571502685547,27237000.0,48.11571502685547,574.029052734375,559.1441650390625,563.798828125,562.0520629882812,4832900.0,562.0520629882812
2014-01-14,57.779998779296875,56.099998474121094,56.459999084472656,57.7400016784668,37503600,57.7400016784668,78.10428619384766,76.8085708618164,76.8885726928711,78.05571746826172,83140400.0,70.24077606201172,398.6300048828125,391.2900085449219,392.1300048828125,397.5400085449219,2340100,397.5400085449219,48.79999923706055,47.5099983215332,48.77714157104492,48.279998779296875,19740000.0,48.279998779296875,576.0760498046875,564.609619140625,569.5445556640625,575.2752685546875,4960200.0,575.2752685546875
2014-01-15,58.56999969482422,57.27000045776367,57.97999954223633,57.599998474121094,33663400,57.599998474121094,80.02857208251953,78.8085708618164,79.07428741455078,79.62285614013672,97909700.0,71.65101623535156,399.30999755859375,392.5299987792969,398.94000244140625,395.8699951171875,2678300,395.8699951171875,48.36714172363281,45.58142852783203,47.85714340209961,47.1971435546875,40432000.0,47.1971435546875,578.0780639648438,572.4674682617188,577.0720825195312,574.8848876953125,3896400.0,574.8848876953125
2014-01-16,58.02000045776367,56.83000183105469,57.2599983215332,57.189998626708984,34541800,57.189998626708984,79.55000305175781,78.81143188476562,79.27143096923828,79.17857360839844,57319500.0,71.25119018554688,399.2900085449219,389.4100036621094,393.67999267578125,395.79998779296875,2601200,395.79998779296875,47.69571304321289,46.00285720825195,46.915714263916016,47.38285827636719,21135800.0,47.38285827636719,579.5445556640625,574.5745849609375,575.1251220703125,578.6886596679688,3364400.0,578.6886596679688
2014-01-17,57.81999969482422,56.06999969482422,57.29999923706055,56.29999923706055,40849200,56.29999923706055,78.86714172363281,77.12857055664062,78.7828598022461,77.23857116699219,106684900.0,69.50541687011719,403.489990234375,393.6600036621094,394.260009765625,399.6099853515625,4505100,399.6099853515625,47.83142852783203,46.89142990112305,47.43857192993164,47.1485710144043,16417100.0,47.1485710144043,580.8958740234375,572.6726684570312,579.0040283203125,575.8408203125,5397100.0,575.8408203125
2014-01-21,58.58000183105469,56.5,56.599998474121094,58.5099983215332,48669200,58.5099983215332,78.58142852783203,77.2028579711914,77.28428649902344,78.43856811523438,82131700.0,70.58527374267578,407.79998779296875,401.6000061035156,403.0,407.04998779296875,3122100,407.04998779296875,47.4957160949707,45.75,47.461429595947266,46.95857238769531,25220300.0,46.95857238769531,582.5825805664062,576.2261962890625,581.0460205078125,582.4324340820312,3955800.0,582.4324340820312
2014-01-22,59.310001373291016,57.099998474121094,58.849998474121094,57.5099983215332,61352900,57.5099983215332,79.61285400390625,78.2585678100586,78.70143127441406,78.78713989257812,94996300.0,70.8989486694336,408.05999755859375,402.0,408.0,404.5400085449219,2060500,404.5400085449219,47.77714157104492,46.764286041259766,47.07143020629883,47.67571258544922,48342000.0,47.67571258544922,584.529541015625,580.010009765625,583.888916015625,583.0930786132812,3139600.0,583.0930786132812
2014-01-23,56.68000030517578,55.689998626708984,56.369998931884766,56.630001068115234,47951800,56.630001068115234,79.5,77.83000183105469,78.56285858154297,79.45428466796875,100809800.0,71.49931335449219,406.1700134277344,397.7900085449219,401.0,399.8699951171875,3025400,399.8699951171875,56.51856994628906,53.92714309692383,55.342857360839844,55.531429290771484,91280000.0,55.531429290771484,581.8268432617188,577.7627563476562,580.58056640625,580.630615234375,3894300.0,580.630615234375
2014-01-24,56.41999816894531,54.400001525878906,56.150001525878906,54.45000076293945,55200700,54.45000076293945,79.37428283691406,77.82142639160156,79.14286041259766,78.01000213623047,107338700.0,70.19963836669922,400.20001220703125,387.2699890136719,398.1600036621094,387.6000061035156,4458400,387.6000061035156,55.81428527832031,54.76856994628906,54.81142807006836,55.1542854309082,35466900.0,55.1542854309082,577.3523559570312,562.0620727539062,576.0810546875,562.4774780273438,7777200.0,562.4774780273438
2014-01-27,54.939998626708984,51.849998474121094,54.72999954223633,53.54999923706055,73924100,53.54999923706055,79.25714111328125,77.96428680419922,78.58142852783203,78.64286041259766,138719700.0,70.76910400390625,394.1000061035156,380.489990234375,390.5,386.2799987792969,3936800,386.2799987792969,55.92856979370117,52.93714141845703,55.341426849365234,54.461429595947266,32526900.0,54.461429595947266,563.8138427734375,541.6766967773438,563.6135864257812,551.1661376953125,8698400.0,551.1661376953125
2014-01-28,55.279998779296875,54.0,54.02000045776367,55.13999938964844,48191200,55.13999938964844,73.57142639160156,71.72428894042969,72.68000030517578,72.35713958740234,266380800.0,65.11274719238281,394.739990234375,387.1199951171875,387.3999938964844,394.42999267578125,2894500,394.42999267578125,58.2014274597168,54.394287109375,54.47428512573242,58.11000061035156,43590400.0,58.11000061035156,563.4384155273438,555.5255126953125,555.7156982421875,562.0670776367188,4415900.0,562.0670776367188
2014-01-29,54.95000076293945,53.189998626708984,54.61000061035156,53.529998779296875,92995600,53.529998779296875,72.48143005371094,71.23143005371094,71.99285888671875,71.53571319580078,125702500.0,64.37353515625,392.8500061035156,383.239990234375,392.1600036621094,384.20001220703125,3382300,384.20001220703125,58.191429138183594,56.86428451538086,57.58856964111328,57.202857971191406,28968100.0,57.202857971191406,561.4364624023438,550.26025390625,560.1201171875,554.0140380859375,4755000.0,554.0140380859375
2014-01-30,62.5,60.459999084472656,62.119998931884766,61.08000183105469,150178900,61.08000183105469,72.35713958740234,70.95714569091797,71.79142761230469,71.39714050292969,169625400.0,64.24883270263672,406.25,387.70001220703125,393.7699890136719,403.010009765625,10473900,403.010009765625,58.45571517944336,57.35857009887695,58.157142639160156,57.810001373291016,18379200.0,57.810001373291016,576.8218383789062,564.189208984375,573.0730590820312,568.2632446289062,10172600.0,568.2632446289062
2014-01-31,63.369998931884766,60.16999816894531,60.470001220703125,62.56999969482422,87794600,62.56999969482422,71.64714050292969,70.50714111328125,70.73999786376953,71.5142822265625,116199300.0,64.354248046875,375.45001220703125,357.760009765625,371.760009765625,358.69000244140625,16154800,358.69000244140625,58.91428756713867,57.47142791748047,57.47285842895508,58.47571563720703,23625000.0,58.47571563720703,593.8638916015625,576.14111328125,586.2612915039062,591.0760498046875,11121400.0,591.0760498046875
2014-02-03,63.77000045776367,60.70000076293945,63.029998779296875,61.47999954223633,74866600,61.47999954223633,72.5328598022461,71.32857513427734,71.80142974853516,71.64714050292969,100366000.0,64.47380065917969,360.8500061035156,340.1000061035156,358.9800109863281,346.1499938964844,10280800,346.1499938964844,58.878570556640625,57.2457160949707,58.842857360839844,57.76856994628906,20145300.0,57.76856994628906,591.4514770507812,566.5715942382812,590.190185546875,567.2822875976562,9129000.0,567.2822875976562
2014-02-04,63.13999938964844,61.81999969482422,62.04999923706055,62.75,45985500,62.75,72.77999877929688,71.82286071777344,72.2642822265625,72.68428802490234,94170300.0,65.40713500976562,354.0,344.0199890136719,349.5899963378906,347.95001220703125,4812900,347.95001220703125,58.361427307128906,56.71571350097656,57.92142868041992,57.987144470214844,18066300.0,57.987144470214844,578.0780639648438,569.0740966796875,569.5645751953125,569.649658203125,5618100.0,569.649658203125
2014-02-05,63.15999984741211,61.27000045776367,62.7400016784668,62.189998626708984,51685100,62.189998626708984,73.6114273071289,72.32142639160156,72.36571502685547,73.22714233398438,82086200.0,65.8956298828125,349.3699951171875,337.7300109863281,346.0,346.45001220703125,4435400,346.45001220703125,58.25,56.85714340209961,57.592857360839844,57.77428436279297,16762900.0,57.77428436279297,575.9609375,564.5745849609375,572.2622680664062,572.1721801757812,4784200.0,572.1721801757812
2014-02-06,62.779998779296875,61.459999084472656,61.459999084472656,62.15999984741211,42086500,62.15999984741211,73.35713958740234,72.5442886352539,72.86571502685547,73.21571350097656,64441300.0,66.27969360351562,354.82000732421875,347.3999938964844,347.3999938964844,354.5899963378906,3335700,354.5899963378906,58.7014274597168,57.202857971191406,58.060001373291016,58.272857666015625,12852000.0,58.272857666015625,580.66064453125,574.349365234375,576.14111328125,580.560546875,3889300.0,580.560546875
2014-02-07,64.56999969482422,62.220001220703125,62.27000045776367,64.31999969482422,60704300,64.31999969482422,74.70428466796875,73.91143035888672,74.48285675048828,74.23999786376953,92570100.0,67.20696258544922,361.79998779296875,352.489990234375,358.9800109863281,361.0799865722656,4330500,361.0799865722656,61.5,58.65142822265625,59.06285858154297,61.42571258544922,32921000.0,61.42571258544922,589.53955078125,580.86083984375,584.3994140625,589.309326171875,5267100.0,589.309326171875
2014-02-10,64.48999786376953,63.470001220703125,64.30000305175781,63.54999923706055,43666100,63.54999923706055,75.99857330322266,74.0,74.09428405761719,75.56999969482422,86389800.0,68.41094970703125,365.0,359.3500061035156,361.6099853515625,360.8699951171875,3449700,360.8699951171875,61.76714324951172,60.611427307128906,61.34714126586914,61.49142837524414,13812400.0,61.49142837524414,591.7918090820312,585.0950927734375,586.4865112304688,587.0520629882812,3886500.0,587.0520629882812
2014-02-11,65.0,63.349998474121094,63.75,64.8499984741211,45675600,64.8499984741211,76.82142639160156,75.64286041259766,75.80142974853516,76.56571197509766,70564200.0,69.31233215332031,363.6099853515625,356.25,361.8399963378906,361.7900085449219,3222100,361.7900085449219,62.251426696777344,60.78714370727539,61.422855377197266,61.998573303222656,13667500.0,61.998573303222656,596.5315551757812,586.6917114257812,590.6756591796875,595.6856689453125,4097400.0,595.6856689453125
2014-02-12,65.05999755859375,64.05000305175781,64.91999816894531,64.44999694824219,47282100,64.44999694824219,77.08000183105469,76.17713928222656,76.70714569091797,76.55999755859375,77025200.0,69.30716705322266,357.75,346.32000732421875,356.42999267578125,349.25,6587700,349.25,62.128570556640625,60.79142761230469,62.111427307128906,61.27571487426758,15673000.0,61.27571487426758,595.5955810546875,591.2813110351562,595.0950927734375,593.93896484375,3445500.0,593.93896484375
2014-02-13,67.33000183105469,64.05000305175781,64.18000030517578,67.33000183105469,61911700,67.33000183105469,77.8357162475586,76.31428527832031,76.37999725341797,77.77571105957031,76849500.0,70.40770721435547,357.20001220703125,346.5,347.70001220703125,357.20001220703125,4175000,357.20001220703125,62.78428649902344,60.71428680419922,60.81285858154297,62.36428451538086,18700500.0,62.36428451538086,600.550537109375,590.42041015625,590.9659423828125,600.550537109375,3669100.0,600.550537109375
2014-02-14,67.58000183105469,66.72000122070312,67.5,67.08999633789062,36694900,67.08999633789062,77.99714660644531,77.31571197509766,77.49571228027344,77.71286010742188,68231100.0,70.350830078125,359.3399963378906,353.3500061035156,359.3399963378906,357.3500061035156,3520200,357.3500061035156,62.52857208251953,61.66999816894531,62.43714141845703,62.21571350097656,11985400.0,62.21571350097656,602.7977905273438,596.9970092773438,598.4033813476562,602.0020141601562,4369000.0,602.0020141601562
2014-02-18,67.54000091552734,66.06999969482422,66.94000244140625,67.30000305175781,43809900,67.30000305175781,78.7414321899414,77.94428253173828,78.0,77.99857330322266,65062900.0,70.6094741821289,355.7300109863281,349.45001220703125,355.2799987792969,353.6499938964844,4998000,353.6499938964844,63.03428649902344,61.14285659790039,62.422855377197266,62.407142639160156,15507800.0,62.407142639160156,607.0420532226562,600.6005859375,601.3063354492188,606.0460205078125,4213500.0,606.0460205078125
2014-02-19,69.08000183105469,67.0,67.05000305175781,68.05999755859375,62087100,68.05999755859375,78.12714385986328,76.3357162475586,77.82142639160156,76.76714324951172,78442000.0,69.49470520019531,354.5400085449219,346.1000061035156,352.6400146484375,347.3800048828125,4168100,347.3800048828125,62.32143020629883,61.138572692871094,61.66714096069336,61.17571258544922,16031400.0,61.17571258544922,605.2152099609375,599.349365234375,603.2532348632812,601.7717895507812,4202900.0,601.7717895507812
2014-02-20,70.11000061035156,65.7300033569336,67.7300033569336,69.62999725341797,130928900,69.62999725341797,76.71428680419922,75.57142639160156,76.14142608642578,75.87857055664062,76464500.0,68.6903076171875,350.4599914550781,344.3800048828125,348.79998779296875,349.79998779296875,3492800,349.79998779296875,62.538570404052734,61.308570861816406,61.478572845458984,62.13571548461914,11965100.0,62.13571548461914,604.049072265625,600.710693359375,602.1721801757812,602.6576538085938,3398100.0,602.6576538085938
2014-02-21,69.95999908447266,68.44999694824219,69.69000244140625,68.58999633789062,70932400,68.58999633789062,76.36714172363281,74.94285583496094,76.11285400390625,75.03571319580078,69696200.0,67.92729187011719,354.1400146484375,346.75,352.44000244140625,346.760009765625,4210000,346.760009765625,62.67142868041992,61.378570556640625,62.67142868041992,61.74714279174805,13483400.0,61.74714279174805,605.54052734375,602.0220336914062,604.509521484375,602.4974975585938,3720800.0,602.4974975585938
